File Created by: PDT Download Downhole Data
Version: 1.234
Tool Name: PowerMaster
Tool Serial Number: 14
PC Download Start Date and Time: 2/27/2021 at  18:31:0
Date and Time on the tool: 2/27/2021 at  18:31:1
#Recorded ,            Date-Time ,    CRC , objectId ,  jobID , runNum , dataLen ,     XYVibe ,     XYPeak , XYShock ,       ZVib ,      ZPeak , ZShock , ZVibeFlg , ZShkFlg , XYVibeFlg , XYShkFlg , PackedVib , 
000001157 ,  2021/02/27 07:36:40 ,   7590 ,        3 ,      0 ,      0 ,      25 ,  0.3085824 ,          0 ,       0 ,  0.3569812 ,   1.576923 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001158 ,  2021/02/27 07:37:10 ,  31213 ,        3 ,      0 ,      0 ,      25 ,  0.3160745 ,          0 ,       0 ,  0.3459357 ,   2.192308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001159 ,  2021/02/27 07:37:40 ,  16871 ,        3 ,      0 ,      0 ,      25 ,  0.3080463 ,          0 ,       0 ,   0.339815 ,   2.115385 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001160 ,  2021/02/27 07:38:10 ,   3620 ,        3 ,      0 ,      0 ,      25 ,  0.2825728 ,   1.730769 ,       0 ,  0.3250636 ,        1.5 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001161 ,  2021/02/27 07:38:40 ,  40083 ,        3 ,      0 ,      0 ,      25 ,  0.2679915 ,   1.538462 ,       0 ,  0.2954893 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001162 ,  2021/02/27 07:39:10 ,  48221 ,        3 ,      0 ,      0 ,      25 ,   0.275204 ,          0 ,       0 ,  0.2931766 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001163 ,  2021/02/27 07:39:40 ,   6792 ,        3 ,      0 ,      0 ,      25 ,  0.2761967 ,          0 ,       0 ,  0.2915481 ,        1.5 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001164 ,  2021/02/27 07:40:10 ,  60598 ,        3 ,      0 ,      0 ,      25 ,  0.2503477 ,   1.769231 ,       0 ,  0.2823224 ,          2 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001165 ,  2021/02/27 07:40:40 ,  59448 ,        3 ,      0 ,      0 ,      25 ,  0.2038856 ,   1.538462 ,       0 ,  0.2448956 ,   1.653846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001166 ,  2021/02/27 07:41:10 ,  29005 ,        3 ,      0 ,      0 ,      25 ,        NaN ,        NaN ,   65535 ,        NaN ,        NaN ,  65535 ,      255 ,     255 ,       255 ,      255 ,       255 , 
000001167 ,  2021/02/27 07:41:40 ,  18334 ,        3 ,      0 ,      0 ,      25 ,  0.1661531 ,          0 ,       0 ,  0.2052343 ,   1.576923 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001168 ,  2021/02/27 07:42:10 ,  19570 ,        3 ,      0 ,      0 ,      25 ,  0.1849287 ,          0 ,       0 ,   0.210668 ,   1.769231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001169 ,  2021/02/27 07:42:40 ,  63006 ,        3 ,      0 ,      0 ,      25 ,  0.1906377 ,   1.769231 ,       0 ,  0.2110729 ,   1.769231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001170 ,  2021/02/27 07:43:10 ,  48828 ,        3 ,      0 ,      0 ,      25 ,  0.1786565 ,          0 ,       0 ,  0.2149314 ,   1.807692 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001171 ,  2021/02/27 07:43:40 ,  36330 ,        3 ,      0 ,      0 ,      25 ,  0.1595887 ,          0 ,       0 ,  0.2023899 ,   2.038462 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001172 ,  2021/02/27 07:44:10 ,  43906 ,        3 ,      0 ,      0 ,      25 ,  0.1526094 ,        1.5 ,       0 ,   0.189416 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001173 ,  2021/02/27 07:44:40 ,  10887 ,        3 ,      0 ,      0 ,      25 ,  0.1623493 ,          0 ,       0 ,  0.2055345 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001174 ,  2021/02/27 07:45:10 ,  59530 ,        3 ,      0 ,      0 ,      25 ,  0.1603184 ,          0 ,       0 ,  0.2046178 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001175 ,  2021/02/27 07:45:40 ,   5572 ,        3 ,      0 ,      0 ,      25 ,  0.1629039 ,          0 ,       0 ,  0.1971202 ,   1.576923 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001176 ,  2021/02/27 07:46:10 ,  31393 ,        3 ,      0 ,      0 ,      25 ,  0.1621987 ,   1.653846 ,       0 ,  0.1980314 ,   1.615385 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001177 ,  2021/02/27 07:46:40 ,   9730 ,        3 ,      0 ,      0 ,      25 ,  0.1613217 ,          0 ,       0 ,  0.1925358 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001178 ,  2021/02/27 07:47:10 ,  55155 ,        3 ,      0 ,      0 ,      25 ,  0.1402946 ,          0 ,       0 ,  0.1832933 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001179 ,  2021/02/27 07:47:40 ,  47719 ,        3 ,      0 ,      0 ,      25 ,  0.1418005 ,   1.576923 ,       0 ,  0.1862635 ,   1.653846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001180 ,  2021/02/27 07:48:10 ,  50061 ,        3 ,      0 ,      0 ,      25 ,  0.1472129 ,          0 ,       0 ,  0.1917131 ,   1.807692 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001181 ,  2021/02/27 07:48:40 ,  18414 ,        3 ,      0 ,      0 ,      25 ,  0.1564775 ,   1.538462 ,       0 ,  0.1873787 ,   1.576923 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001182 ,  2021/02/27 07:49:10 ,   8215 ,        3 ,      0 ,      0 ,      25 ,  0.1550439 ,          0 ,       0 ,  0.1887144 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001183 ,  2021/02/27 07:49:40 ,  42644 ,        3 ,      0 ,      0 ,      25 ,  0.1531814 ,          0 ,       0 ,  0.1888119 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001184 ,  2021/02/27 07:50:10 ,  15671 ,        3 ,      0 ,      0 ,      25 ,  0.1354028 ,   1.846154 ,       0 ,  0.1843876 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001185 ,  2021/02/27 07:50:40 ,  64929 ,        3 ,      0 ,      0 ,      25 ,  0.1341807 ,          0 ,       0 ,   0.171732 ,   1.653846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001186 ,  2021/02/27 07:51:10 ,  23149 ,        3 ,      0 ,      0 ,      25 ,  0.1361876 ,          0 ,       0 ,  0.1764084 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001187 ,  2021/02/27 07:51:40 ,  55357 ,        3 ,      0 ,      0 ,      25 ,  0.1352428 ,          0 ,       0 ,   0.183663 ,   1.653846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001188 ,  2021/02/27 07:52:10 ,  10923 ,        3 ,      0 ,      0 ,      25 ,  0.1364208 ,          0 ,       0 ,   0.182207 ,   1.538462 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001189 ,  2021/02/27 07:52:40 ,  57261 ,        3 ,      0 ,      0 ,      25 ,  0.1365549 ,          0 ,       0 ,  0.1831253 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001190 ,  2021/02/27 07:53:10 ,  59042 ,        3 ,      0 ,      0 ,      25 ,  0.1350695 ,          0 ,       0 ,  0.1841603 ,        1.5 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001191 ,  2021/02/27 07:53:40 ,  44333 ,        3 ,      0 ,      0 ,      25 ,  0.1382809 ,          0 ,       0 ,  0.1762292 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001192 ,  2021/02/27 07:54:10 ,   9457 ,        3 ,      0 ,      0 ,      25 ,  0.1308852 ,          0 ,       0 ,  0.1669617 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001193 ,  2021/02/27 07:54:40 ,  14426 ,        3 ,      0 ,      0 ,      25 ,  0.1149203 ,        1.5 ,       0 ,  0.1517554 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001194 ,  2021/02/27 07:55:10 ,   3826 ,        3 ,      0 ,      0 ,      25 ,  0.1123787 ,          0 ,       0 ,  0.1401528 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001195 ,  2021/02/27 07:55:40 ,  22346 ,        3 ,      0 ,      0 ,      25 ,  0.1136059 ,          0 ,       0 ,  0.1386936 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001196 ,  2021/02/27 07:56:10 ,   2053 ,        3 ,      0 ,      0 ,      25 ,        NaN ,        NaN ,   65535 ,        NaN ,        NaN ,  65535 ,      255 ,     255 ,       255 ,      255 ,       255 , 
000001197 ,  2021/02/27 07:56:40 ,  55812 ,        3 ,      0 ,      0 ,      25 ,  0.1045544 ,          0 ,       0 ,  0.1343856 ,        1.5 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001198 ,  2021/02/27 07:57:10 ,  58833 ,        3 ,      0 ,      0 ,      25 ,  0.1020572 ,          0 ,       0 ,  0.1337666 ,   1.538462 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001199 ,  2021/02/27 07:57:40 ,  47885 ,        3 ,      0 ,      0 ,      25 ,  0.1032108 ,        1.5 ,       0 ,   0.134337 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001200 ,  2021/02/27 07:58:10 ,  13467 ,        3 ,      0 ,      0 ,      25 ,  0.1060213 ,          0 ,       0 ,  0.1353801 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001201 ,  2021/02/27 07:58:40 ,     34 ,        3 ,      0 ,      0 ,      25 ,  0.1067317 ,   1.846154 ,       0 ,  0.1335838 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001202 ,  2021/02/27 07:59:10 ,  62092 ,        3 ,      0 ,      0 ,      25 ,  0.1055318 ,          0 ,       0 ,  0.1356719 ,   2.153846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001203 ,  2021/02/27 07:59:40 ,  49915 ,        3 ,      0 ,      0 ,      25 ,  0.1080931 ,   1.692308 ,       0 ,  0.1384857 ,   1.769231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001204 ,  2021/02/27 08:00:10 ,  46380 ,        3 ,      0 ,      0 ,      25 ,  0.1105635 ,          0 ,       0 ,  0.1415998 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001205 ,  2021/02/27 08:00:40 ,  57407 ,        3 ,      0 ,      0 ,      25 ,  0.1096355 ,          0 ,       0 ,  0.1345897 ,   1.615385 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001206 ,  2021/02/27 08:01:10 ,  14471 ,        3 ,      0 ,      0 ,      25 ,  0.1011151 ,          0 ,       0 ,  0.1270741 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001207 ,  2021/02/27 08:01:40 ,  47346 ,        3 ,      0 ,      0 ,      25 , 0.09864592 ,          0 ,       0 ,  0.1222731 ,   1.615385 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001208 ,  2021/02/27 08:02:10 ,  50363 ,        3 ,      0 ,      0 ,      25 , 0.09962867 ,          0 ,       0 ,    0.12314 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001209 ,  2021/02/27 08:02:40 ,  40457 ,        3 ,      0 ,      0 ,      25 ,  0.1007836 ,   1.538462 ,       0 ,  0.1228578 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001210 ,  2021/02/27 08:03:10 ,  55286 ,        3 ,      0 ,      0 ,      25 , 0.09984087 ,          0 ,       0 ,  0.1227638 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001211 ,  2021/02/27 08:03:40 ,  58321 ,        3 ,      0 ,      0 ,      25 , 0.09941775 ,          0 ,       0 ,  0.1224798 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001212 ,  2021/02/27 08:04:10 ,  12157 ,        3 ,      0 ,      0 ,      25 ,  0.1011584 ,          0 ,       0 ,  0.1208329 ,   1.653846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001213 ,  2021/02/27 08:04:40 ,  17985 ,        3 ,      0 ,      0 ,      25 , 0.09892125 ,          0 ,       0 ,  0.1221274 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001214 ,  2021/02/27 08:05:10 ,  28279 ,        3 ,      0 ,      0 ,      25 , 0.09933718 ,          0 ,       0 ,  0.1170981 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001215 ,  2021/02/27 08:05:40 ,  33454 ,        3 ,      0 ,      0 ,      25 , 0.09911144 ,          0 ,       0 ,  0.1190604 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001216 ,  2021/02/27 08:06:10 ,  35581 ,        3 ,      0 ,      0 ,      25 , 0.09814431 ,          2 ,       0 ,  0.1173071 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001217 ,  2021/02/27 08:06:40 ,  37401 ,        3 ,      0 ,      0 ,      25 , 0.09861526 ,          0 ,       0 ,  0.1205511 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001218 ,  2021/02/27 08:07:10 ,  51030 ,        3 ,      0 ,      0 ,      25 ,  0.1009125 ,   1.576923 ,       0 ,  0.1230862 ,   1.538462 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001219 ,  2021/02/27 08:07:40 ,  47285 ,        3 ,      0 ,      0 ,      25 , 0.09960638 ,          0 ,       0 ,  0.1246139 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001220 ,  2021/02/27 08:08:10 ,  24260 ,        3 ,      0 ,      0 ,      25 ,  0.1003837 ,          0 ,       0 ,  0.1274151 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001221 ,  2021/02/27 08:08:40 ,  44481 ,        3 ,      0 ,      0 ,      25 ,  0.1007919 ,          0 ,       0 ,  0.1273301 ,   1.923077 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001222 ,  2021/02/27 08:09:10 ,  65467 ,        3 ,      0 ,      0 ,      25 , 0.09921417 ,          0 ,       0 ,   0.127866 ,   1.769231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001223 ,  2021/02/27 08:09:40 ,  18863 ,        3 ,      0 ,      0 ,      25 , 0.09905913 ,          0 ,       0 ,  0.1297442 ,   1.961539 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001224 ,  2021/02/27 08:10:10 ,  40234 ,        3 ,      0 ,      0 ,      25 ,  0.1014238 ,          0 ,       0 ,  0.1306132 ,   1.576923 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001225 ,  2021/02/27 08:10:40 ,  20507 ,        3 ,      0 ,      0 ,      25 ,   0.101294 ,   1.653846 ,       0 ,  0.1306959 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001226 ,  2021/02/27 08:11:10 ,  35515 ,        3 ,      0 ,      0 ,      25 ,    0.10444 ,   1.653846 ,       0 ,  0.1274029 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001227 ,  2021/02/27 08:11:40 ,   7548 ,        3 ,      0 ,      0 ,      25 ,  0.1052453 ,          0 ,       0 ,  0.1283248 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001228 ,  2021/02/27 08:12:10 ,  58957 ,        3 ,      0 ,      0 ,      25 ,  0.1039008 ,          0 ,       0 ,  0.1271984 ,        1.5 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001229 ,  2021/02/27 08:12:40 ,  56151 ,        3 ,      0 ,      0 ,      25 ,  0.1044532 ,          0 ,       0 ,   0.128336 ,   1.961539 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001230 ,  2021/02/27 08:13:10 ,  46174 ,        3 ,      0 ,      0 ,      25 ,  0.1076903 ,          0 ,       0 ,  0.1358367 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001231 ,  2021/02/27 08:13:40 ,  46904 ,        3 ,      0 ,      0 ,      25 ,  0.1118956 ,          0 ,       0 ,  0.1480225 ,   1.653846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001232 ,  2021/02/27 08:14:10 ,   7233 ,        3 ,      0 ,      0 ,      25 ,   0.123916 ,          0 ,       0 ,  0.1567002 ,   1.884615 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001233 ,  2021/02/27 08:14:40 ,  17173 ,        3 ,      0 ,      0 ,      25 ,  0.1280974 ,   1.923077 ,       0 ,   0.173803 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001234 ,  2021/02/27 08:15:10 ,  37391 ,        3 ,      0 ,      0 ,      25 ,   0.130397 ,          0 ,       0 ,  0.1716041 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001235 ,  2021/02/27 08:15:40 ,  56126 ,        3 ,      0 ,      0 ,      25 ,  0.1290884 ,          0 ,       0 ,  0.1692678 ,   1.692308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001236 ,  2021/02/27 08:16:10 ,  21560 ,        3 ,      0 ,      0 ,      25 ,  0.1415697 ,          0 ,       0 ,  0.1813348 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001237 ,  2021/02/27 08:16:40 ,    465 ,        3 ,      0 ,      0 ,      25 ,  0.1677432 ,          0 ,       0 ,  0.1991101 ,   1.769231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001238 ,  2021/02/27 08:17:10 ,  57557 ,        3 ,      0 ,      0 ,      25 ,  0.1470567 ,   1.576923 ,       0 ,  0.1909211 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001239 ,  2021/02/27 08:17:40 ,  12990 ,        3 ,      0 ,      0 ,      25 ,  0.1286292 ,          0 ,       0 ,  0.1705158 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001240 ,  2021/02/27 08:18:10 ,  64683 ,        3 ,      0 ,      0 ,      25 ,  0.1138536 ,          0 ,       0 ,  0.1539692 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001241 ,  2021/02/27 08:18:40 ,  26938 ,        3 ,      0 ,      0 ,      25 ,  0.1124839 ,   2.038462 ,       0 ,  0.1588239 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001242 ,  2021/02/27 08:19:10 ,  40662 ,        3 ,      0 ,      0 ,      25 ,   0.112799 ,          0 ,       0 ,   0.158584 ,   1.538462 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001243 ,  2021/02/27 08:19:40 ,  43095 ,        3 ,      0 ,      0 ,      25 ,  0.1095677 ,          0 ,       0 ,  0.1586474 ,   1.538462 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001244 ,  2021/02/27 08:20:10 ,  25869 ,        3 ,      0 ,      0 ,      25 ,  0.1128621 ,   1.730769 ,       0 ,  0.1599023 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001245 ,  2021/02/27 08:20:40 ,  57707 ,        3 ,      0 ,      0 ,      25 ,  0.1227093 ,          0 ,       0 ,  0.1591455 ,   1.884615 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001246 ,  2021/02/27 08:21:10 ,  49398 ,        3 ,      0 ,      0 ,      25 ,  0.1327876 ,          0 ,       0 ,  0.1756452 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001247 ,  2021/02/27 08:21:40 ,  13269 ,        3 ,      0 ,      0 ,      25 ,  0.1428256 ,          0 ,       0 ,  0.1729679 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001248 ,  2021/02/27 08:22:10 ,  57341 ,        3 ,      0 ,      0 ,      25 ,  0.1290901 ,          0 ,       0 ,  0.1757267 ,        1.5 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001249 ,  2021/02/27 08:22:40 ,   3772 ,        3 ,      0 ,      0 ,      25 ,  0.1252923 ,          0 ,       0 ,  0.1678436 ,   1.769231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001250 ,  2021/02/27 08:23:10 ,  57502 ,        3 ,      0 ,      0 ,      25 ,  0.1250917 ,          0 ,       0 ,  0.1694407 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001251 ,  2021/02/27 08:23:40 ,  38879 ,        3 ,      0 ,      0 ,      25 ,  0.1403341 ,          0 ,       0 ,  0.1808916 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001252 ,  2021/02/27 08:24:10 ,  20496 ,        3 ,      0 ,      0 ,      25 ,  0.1955783 ,          0 ,       0 ,     0.2267 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001253 ,  2021/02/27 08:24:40 ,  51982 ,        3 ,      0 ,      0 ,      25 ,  0.1989928 ,          0 ,       0 ,  0.2399308 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001254 ,  2021/02/27 08:25:10 ,    795 ,        3 ,      0 ,      0 ,      25 ,  0.1629364 ,        1.5 ,       0 ,   0.206616 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001255 ,  2021/02/27 08:25:40 ,   8627 ,        3 ,      0 ,      0 ,      25 ,  0.1493548 ,        1.5 ,       0 ,   0.186279 ,   1.615385 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001256 ,  2021/02/27 08:26:10 ,  10278 ,        3 ,      0 ,      0 ,      25 ,  0.1561232 ,          0 ,       0 ,  0.1807454 ,   1.538462 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001257 ,  2021/02/27 08:26:40 ,  16009 ,        3 ,      0 ,      0 ,      25 ,  0.1552779 ,          0 ,       0 ,  0.1922641 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001258 ,  2021/02/27 08:27:10 ,  59965 ,        3 ,      0 ,      0 ,      25 ,  0.1588504 ,          0 ,       0 ,   0.199625 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001259 ,  2021/02/27 08:27:40 ,  59922 ,        3 ,      0 ,      0 ,      25 ,  0.1527529 ,          0 ,       0 ,  0.1970272 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001260 ,  2021/02/27 08:28:10 ,   4078 ,        3 ,      0 ,      0 ,      25 ,  0.1581131 ,          0 ,       0 ,  0.1956697 ,   1.653846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001261 ,  2021/02/27 08:28:40 ,  60696 ,        3 ,      0 ,      0 ,      25 ,  0.1652778 ,   1.576923 ,       0 ,  0.2051197 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001262 ,  2021/02/27 08:29:10 ,  63121 ,        3 ,      0 ,      0 ,      25 ,  0.1635782 ,          0 ,       0 ,  0.2018788 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001263 ,  2021/02/27 08:29:40 ,  39801 ,        3 ,      0 ,      0 ,      25 ,  0.1734425 ,   1.538462 ,       0 ,  0.2084394 ,   2.153846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001264 ,  2021/02/27 08:30:10 ,  63305 ,        3 ,      0 ,      0 ,      25 ,  0.1991601 ,          0 ,       0 ,  0.2336939 ,   1.653846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001265 ,  2021/02/27 08:30:40 ,  15492 ,        3 ,      0 ,      0 ,      25 ,  0.2104895 ,          0 ,       0 ,  0.2427699 ,   1.538462 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001266 ,  2021/02/27 08:31:10 ,  56431 ,        3 ,      0 ,      0 ,      25 ,  0.2143473 ,          0 ,       0 ,  0.2608004 ,   1.923077 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001267 ,  2021/02/27 08:31:40 ,  32243 ,        3 ,      0 ,      0 ,      25 ,  0.2278357 ,          0 ,       0 ,   0.263692 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001268 ,  2021/02/27 08:32:10 ,  52074 ,        3 ,      0 ,      0 ,      25 ,  0.2190756 ,          0 ,       0 ,  0.2662988 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001269 ,  2021/02/27 08:32:40 ,  36271 ,        3 ,      0 ,      0 ,      25 ,  0.2260697 ,          0 ,       0 ,  0.2598785 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001270 ,  2021/02/27 08:33:10 ,  16264 ,        3 ,      0 ,      0 ,      25 ,  0.2350282 ,          0 ,       0 ,  0.2647407 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001271 ,  2021/02/27 08:33:40 ,  54421 ,        3 ,      0 ,      0 ,      25 ,  0.2345633 ,          0 ,       0 ,  0.2692462 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001272 ,  2021/02/27 08:34:10 ,  17343 ,        3 ,      0 ,      0 ,      25 ,  0.2289663 ,          0 ,       0 ,   0.258396 ,   1.884615 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001273 ,  2021/02/27 08:34:40 ,  11397 ,        3 ,      0 ,      0 ,      25 ,  0.2478097 ,          0 ,       0 ,  0.2845179 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001274 ,  2021/02/27 08:35:10 ,  30144 ,        3 ,      0 ,      0 ,      25 ,  0.2839718 ,        1.5 ,       0 ,  0.3073176 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001275 ,  2021/02/27 08:35:40 ,  26051 ,        3 ,      0 ,      0 ,      25 ,  0.2867842 ,          0 ,       0 ,   0.314846 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001276 ,  2021/02/27 08:36:10 ,  19354 ,        3 ,      0 ,      0 ,      25 ,  0.3037207 ,   1.846154 ,       0 ,  0.3303018 ,   1.769231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001277 ,  2021/02/27 08:36:40 ,  45439 ,        3 ,      0 ,      0 ,      25 ,  0.3800274 ,   1.538462 ,       0 ,  0.4122639 ,   2.192308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
