File Created by: PDT Download Downhole Data
Version: 1.234
Tool Name: PowerMaster
Tool Serial Number: 23
PC Download Start Date and Time: 1/22/2021 at  20:26:41
Date and Time on the tool: 1/22/2021 at  20:26:41
#Recorded ,            Date-Time ,    CRC , objectId ,  jobID , runNum , dataLen ,     XYVibe ,     XYPeak , XYShock ,       ZVib ,      ZPeak , ZShock , ZVibeFlg , ZShkFlg , XYVibeFlg , XYShkFlg , PackedVib , 
000000675 ,  2021/01/21 15:18:45 ,  63104 ,        3 ,      0 ,      0 ,      25 ,        NaN ,        NaN ,   65535 ,        NaN ,        NaN ,  65535 ,      255 ,     255 ,       255 ,      255 ,       255 , 
000000676 ,  2021/01/21 15:19:15 ,  47723 ,        3 ,      0 ,      0 ,      25 ,  0.5285489 ,   31.96154 ,       7 ,   0.235055 ,   4.923077 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000677 ,  2021/01/21 15:19:45 ,  62904 ,        3 ,      0 ,      0 ,      25 ,  0.5515673 ,   40.19231 ,       7 ,  0.2348867 ,   5.653846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000678 ,  2021/01/21 15:20:15 ,   7938 ,        3 ,      0 ,      0 ,      25 ,  0.5043737 ,   30.84616 ,       3 ,  0.2396835 ,   5.192308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000679 ,  2021/01/21 15:21:15 ,  25372 ,        3 ,      0 ,      0 ,      25 ,  0.5117168 ,         39 ,       4 ,  0.2366803 ,   6.576923 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000680 ,  2021/01/21 15:21:45 ,  59568 ,        3 ,      0 ,      0 ,      25 ,  0.5275935 ,   22.30769 ,       1 ,  0.2416392 ,   5.923077 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000681 ,  2021/01/21 15:22:15 ,   4268 ,        3 ,      0 ,      0 ,      25 ,        NaN ,        NaN ,   65535 ,        NaN ,        NaN ,  65535 ,      255 ,     255 ,       255 ,      255 ,       255 , 
000000682 ,  2021/01/21 15:22:45 ,  19922 ,        3 ,      0 ,      0 ,      25 ,  0.4915599 ,   26.80769 ,       3 ,  0.2400478 ,   5.653846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000683 ,  2021/01/21 15:23:15 ,  60100 ,        3 ,      0 ,      0 ,      25 ,  0.5118896 ,   40.53846 ,       2 ,  0.2393662 ,   4.384615 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000684 ,  2021/01/21 15:23:45 ,  64489 ,        3 ,      0 ,      0 ,      25 ,  0.4467906 ,   33.34615 ,       5 ,   0.235802 ,   6.615385 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000685 ,  2021/01/21 15:24:15 ,  34242 ,        3 ,      0 ,      0 ,      25 ,  0.5015548 ,   37.30769 ,       3 ,  0.2388125 ,   5.692308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000686 ,  2021/01/21 15:25:15 ,  50265 ,        3 ,      0 ,      0 ,      25 ,  0.4863413 ,         40 ,       5 ,  0.2360016 ,   4.846154 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000687 ,  2021/01/21 15:25:45 ,  16703 ,        3 ,      0 ,      0 ,      25 ,  0.5139889 ,   37.88462 ,       4 ,  0.2327704 ,   6.692308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000688 ,  2021/01/21 15:26:15 ,  31231 ,        3 ,      0 ,      0 ,      25 ,  0.4941924 ,   36.80769 ,       3 ,  0.2231621 ,   5.346154 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000689 ,  2021/01/21 15:26:45 ,  52798 ,        3 ,      0 ,      0 ,      25 ,  0.4642122 ,   37.96154 ,       3 ,  0.2185757 ,   5.346154 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000690 ,  2021/01/21 15:27:15 ,  10725 ,        3 ,      0 ,      0 ,      25 ,  0.4451711 ,         24 ,       1 ,  0.2193419 ,   4.269231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000691 ,  2021/01/21 15:27:45 ,  28716 ,        3 ,      0 ,      0 ,      25 ,  0.4886549 ,   37.23077 ,       4 ,  0.2102998 ,    4.73077 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000692 ,  2021/01/21 15:28:15 ,  14965 ,        3 ,      0 ,      0 ,      25 ,   0.383322 ,   21.92308 ,       1 ,  0.2105298 ,   4.384615 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000693 ,  2021/01/21 15:28:45 ,  60705 ,        3 ,      0 ,      0 ,      25 ,   0.391986 ,   32.69231 ,       2 ,  0.1957916 ,   5.653846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000694 ,  2021/01/21 15:29:15 ,  36906 ,        3 ,      0 ,      0 ,      25 ,  0.4390808 ,   33.69231 ,       4 ,  0.2065985 ,   3.346154 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000695 ,  2021/01/21 15:29:45 ,   3571 ,        3 ,      0 ,      0 ,      25 ,  0.4298751 ,   35.11539 ,       3 ,  0.2226627 ,   5.307693 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000696 ,  2021/01/21 15:30:15 ,  29545 ,        3 ,      0 ,      0 ,      25 ,  0.4281499 ,   36.42308 ,       5 ,  0.2121106 ,   6.269231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000697 ,  2021/01/21 15:30:45 ,  18991 ,        3 ,      0 ,      0 ,      25 ,        NaN ,        NaN ,   65535 ,        NaN ,        NaN ,  65535 ,      255 ,     255 ,       255 ,      255 ,       255 , 
000000698 ,  2021/01/21 15:31:15 ,  12313 ,        3 ,      0 ,      0 ,      25 ,  0.3887223 ,   29.76923 ,       1 ,  0.2079433 ,   4.461539 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000699 ,  2021/01/21 15:31:45 ,  43263 ,        3 ,      0 ,      0 ,      25 ,  0.3759338 ,   29.26923 ,       1 ,   0.205153 ,   4.346154 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000700 ,  2021/01/21 15:32:15 ,  31909 ,        3 ,      0 ,      0 ,      25 ,  0.4357598 ,   36.03846 ,       2 ,  0.2147051 ,   2.884615 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000701 ,  2021/01/21 15:32:45 ,   9947 ,        3 ,      0 ,      0 ,      25 ,  0.3835279 ,   39.69231 ,       1 ,   0.203732 ,   3.269231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000702 ,  2021/01/21 15:33:15 ,  25301 ,        3 ,      0 ,      0 ,      25 ,  0.4407085 ,   26.76923 ,       3 ,  0.2005843 ,   3.807693 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000703 ,  2021/01/21 15:33:45 ,  34799 ,        3 ,      0 ,      0 ,      25 ,  0.3838761 ,   22.34616 ,       1 ,  0.2095811 ,   3.153846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000704 ,  2021/01/21 15:34:15 ,   6893 ,        3 ,      0 ,      0 ,      25 ,  0.3865502 ,   20.57692 ,       1 ,   0.199806 ,   4.346154 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000705 ,  2021/01/21 15:34:45 ,   4764 ,        3 ,      0 ,      0 ,      25 ,  0.4756761 ,   40.69231 ,       6 ,   0.215342 ,   5.769231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000706 ,  2021/01/21 15:35:15 ,  11718 ,        3 ,      0 ,      0 ,      25 ,  0.4845507 ,   36.53846 ,       3 ,   0.209953 ,   4.269231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000707 ,  2021/01/21 15:35:45 ,  30149 ,        3 ,      0 ,      0 ,      25 ,  0.4394337 ,   35.69231 ,       2 ,  0.2101701 ,   5.307693 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000708 ,  2021/01/21 15:36:15 ,  61364 ,        3 ,      0 ,      0 ,      25 ,  0.4242005 ,   28.46154 ,       3 ,  0.2132919 ,        4.5 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000709 ,  2021/01/21 15:36:45 ,   8759 ,        3 ,      0 ,      0 ,      25 ,  0.3753306 ,   23.11539 ,       1 ,  0.2071198 ,   3.615385 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000710 ,  2021/01/21 15:37:15 ,  22705 ,        3 ,      0 ,      0 ,      25 ,  0.4081067 ,   32.92308 ,       5 ,  0.2029014 ,   4.423077 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000711 ,  2021/01/21 15:37:45 ,  25670 ,        3 ,      0 ,      0 ,      25 ,  0.4341341 ,   25.96154 ,       3 ,  0.2035393 ,   4.153846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000712 ,  2021/01/21 15:38:15 ,   3437 ,        3 ,      0 ,      0 ,      25 ,  0.4054836 ,   33.23077 ,       2 ,  0.2114256 ,   4.076923 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000713 ,  2021/01/21 15:38:45 ,  47791 ,        3 ,      0 ,      0 ,      25 ,  0.3758032 ,   16.84616 ,       0 ,  0.2045585 ,   4.384615 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000714 ,  2021/01/21 15:39:15 ,  57129 ,        3 ,      0 ,      0 ,      25 ,  0.3687573 ,   27.11539 ,       3 ,  0.1968782 ,        3.5 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000715 ,  2021/01/21 15:39:45 ,  57341 ,        3 ,      0 ,      0 ,      25 ,    0.38841 ,   27.69231 ,       2 ,  0.2026678 ,   3.384615 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000716 ,  2021/01/21 15:40:15 ,  21267 ,        3 ,      0 ,      0 ,      25 ,  0.3726042 ,   17.57692 ,       0 ,  0.2030524 ,   4.153846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000717 ,  2021/01/21 15:40:45 ,  15673 ,        3 ,      0 ,      0 ,      25 ,  0.3959223 ,   20.03846 ,       1 ,  0.1996432 ,          4 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000718 ,  2021/01/21 15:41:15 ,  33926 ,        3 ,      0 ,      0 ,      25 ,  0.4225508 ,   32.80769 ,       1 ,  0.2021663 ,          4 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000719 ,  2021/01/21 15:41:45 ,  23574 ,        3 ,      0 ,      0 ,      25 ,  0.4238157 ,   23.92308 ,       3 ,  0.2115192 ,   3.961539 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000720 ,  2021/01/21 15:42:15 ,  57723 ,        3 ,      0 ,      0 ,      25 ,  0.3954926 ,   36.03846 ,       4 ,  0.2053617 ,   4.846154 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000721 ,  2021/01/21 15:42:45 ,  43994 ,        3 ,      0 ,      0 ,      25 ,  0.4250636 ,         35 ,       3 ,  0.2026334 ,   4.076923 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000722 ,  2021/01/21 15:43:15 ,  38913 ,        3 ,      0 ,      0 ,      25 ,  0.4052175 ,   26.11539 ,       3 ,  0.2006814 ,   3.615385 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000723 ,  2021/01/21 15:43:45 ,  44345 ,        3 ,      0 ,      0 ,      25 ,  0.4959003 ,   19.76923 ,       0 ,  0.3460385 ,    7.73077 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000724 ,  2021/01/21 15:44:15 ,  13490 ,        3 ,      0 ,      0 ,      25 ,  0.4348088 ,   26.80769 ,       3 ,  0.2320505 ,   6.307693 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000725 ,  2021/01/21 15:44:45 ,  27689 ,        3 ,      0 ,      0 ,      25 ,   0.359478 ,   22.15385 ,       1 ,  0.2000554 ,   3.653846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000726 ,  2021/01/21 15:45:15 ,   5788 ,        3 ,      0 ,      0 ,      25 ,  0.4131458 ,   26.15385 ,       2 ,  0.2015285 ,   4.346154 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000727 ,  2021/01/21 15:45:45 ,  37553 ,        3 ,      0 ,      0 ,      25 ,  0.4343185 ,       22.5 ,       2 ,    0.20941 ,   4.769231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000728 ,  2021/01/21 15:46:15 ,   1975 ,        3 ,      0 ,      0 ,      25 ,   0.378416 ,   30.57692 ,       4 ,  0.2083466 ,   3.884615 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000729 ,  2021/01/21 15:46:45 ,  55658 ,        3 ,      0 ,      0 ,      25 ,  0.3482867 ,   20.65385 ,       1 ,  0.1968484 ,   5.384615 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000730 ,  2021/01/21 15:47:15 ,  48882 ,        3 ,      0 ,      0 ,      25 ,  0.3890704 ,   21.53846 ,       2 ,  0.2114192 ,   4.423077 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000731 ,  2021/01/21 15:47:45 ,   8369 ,        3 ,      0 ,      0 ,      25 ,  0.4075102 ,   33.15385 ,       3 ,  0.2216446 ,   3.807693 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000732 ,  2021/01/21 15:48:15 ,  56108 ,        3 ,      0 ,      0 ,      25 ,  0.4046316 ,   40.07692 ,       2 ,  0.2070096 ,   5.346154 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000733 ,  2021/01/21 15:48:45 ,  37328 ,        3 ,      0 ,      0 ,      25 ,  0.3963449 ,   22.61539 ,       2 ,  0.2072778 ,   4.115385 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000734 ,  2021/01/21 15:49:15 ,  25175 ,        3 ,      0 ,      0 ,      25 ,  0.4707279 ,       33.5 ,       5 ,  0.2108122 ,   5.384615 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000735 ,  2021/01/21 15:49:45 ,   2911 ,        3 ,      0 ,      0 ,      25 ,  0.3693811 ,   35.11539 ,       1 ,  0.2103611 ,        3.5 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000736 ,  2021/01/21 15:50:15 ,     73 ,        3 ,      0 ,      0 ,      25 ,  0.3915274 ,   25.19231 ,       2 ,   0.210866 ,   4.769231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000737 ,  2021/01/21 15:50:45 ,  51683 ,        3 ,      0 ,      0 ,      25 ,  0.4788512 ,   13.26923 ,       0 ,  0.3476319 ,   3.884615 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000738 ,  2021/01/21 15:51:15 ,  28239 ,        3 ,      0 ,      0 ,      25 ,  0.5844415 ,   12.15385 ,       0 ,  0.3819945 ,   9.346154 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000739 ,  2021/01/21 15:51:45 ,   1867 ,        3 ,      0 ,      0 ,      25 ,  0.8709446 ,   83.15385 ,      18 ,  0.3827113 ,   34.53846 ,      4 ,        0 ,       0 ,         0 ,        1 ,         1 , 
000000740 ,  2021/01/21 15:52:15 ,  11144 ,        3 ,      0 ,      0 ,      25 ,  0.3769169 ,   2.230769 ,       0 ,  0.2604825 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000741 ,  2021/01/21 15:52:45 ,  57757 ,        3 ,      0 ,      0 ,      25 ,  0.3281429 ,   2.153846 ,       0 ,  0.1713147 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000742 ,  2021/01/21 15:53:15 ,  26645 ,        3 ,      0 ,      0 ,      25 ,  0.4410363 ,   2.115385 ,       0 ,  0.2678579 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000743 ,  2021/01/21 15:53:45 ,  13311 ,        3 ,      0 ,      0 ,      25 ,   0.365255 ,   2.230769 ,       0 ,   0.161984 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000744 ,  2021/01/21 15:54:15 ,  38037 ,        3 ,      0 ,      0 ,      25 ,  0.3741814 ,   2.576923 ,       0 ,  0.2083113 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000745 ,  2021/01/21 15:54:45 ,  64786 ,        3 ,      0 ,      0 ,      25 ,  0.4190674 ,   2.115385 ,       0 ,  0.2194383 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000746 ,  2021/01/21 15:55:15 ,  62255 ,        3 ,      0 ,      0 ,      25 ,  0.3634896 ,   2.538462 ,       0 ,  0.1996972 ,        1.5 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000747 ,  2021/01/21 15:55:45 ,  61204 ,        3 ,      0 ,      0 ,      25 ,  0.4943684 ,   2.192308 ,       0 ,  0.3241689 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000748 ,  2021/01/21 15:56:15 ,  48644 ,        3 ,      0 ,      0 ,      25 ,  0.3976881 ,   2.192308 ,       0 ,  0.2486008 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000749 ,  2021/01/21 15:56:45 ,   3934 ,        3 ,      0 ,      0 ,      25 ,  0.3632582 ,   2.346154 ,       0 ,  0.1940416 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000750 ,  2021/01/21 15:57:15 ,  30214 ,        3 ,      0 ,      0 ,      25 ,  0.4107576 ,   2.038462 ,       0 ,  0.2251146 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000751 ,  2021/01/21 15:57:45 ,  23515 ,        3 ,      0 ,      0 ,      25 ,  0.6236095 ,   2.230769 ,       0 ,  0.3916776 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000752 ,  2021/01/21 15:58:15 ,  40924 ,        3 ,      0 ,      0 ,      25 ,  0.5552133 ,   2.153846 ,       0 ,  0.3533973 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000753 ,  2021/01/21 15:58:45 ,  43286 ,        3 ,      0 ,      0 ,      25 ,  0.2404263 ,   2.346154 ,       0 ,  0.1452795 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000754 ,  2021/01/21 15:59:15 ,     80 ,        3 ,      0 ,      0 ,      25 ,   0.469805 ,   2.230769 ,       0 ,   0.312644 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000755 ,  2021/01/21 15:59:45 ,  38836 ,        3 ,      0 ,      0 ,      25 ,  0.3761647 ,   2.269231 ,       0 ,  0.2349689 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000756 ,  2021/01/21 16:00:15 ,  38859 ,        3 ,      0 ,      0 ,      25 ,  0.4755686 ,   2.307692 ,       0 ,  0.2894765 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000757 ,  2021/01/21 16:00:45 ,    762 ,        3 ,      0 ,      0 ,      25 ,  0.4980917 ,   2.192308 ,       0 ,  0.3199151 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000758 ,  2021/01/21 16:01:15 ,  34281 ,        3 ,      0 ,      0 ,      25 ,  0.4054503 ,   2.461539 ,       0 ,   0.242846 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000759 ,  2021/01/21 16:01:45 ,  31949 ,        3 ,      0 ,      0 ,      25 ,  0.4603582 ,   2.192308 ,       0 ,  0.2277392 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000760 ,  2021/01/21 16:02:15 ,    872 ,        3 ,      0 ,      0 ,      25 ,  0.4473735 ,   2.230769 ,       0 ,   0.205236 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000761 ,  2021/01/21 16:02:45 ,  34090 ,        3 ,      0 ,      0 ,      25 ,   0.483146 ,   2.269231 ,       0 ,  0.2776296 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000762 ,  2021/01/21 16:03:15 ,  26147 ,        3 ,      0 ,      0 ,      25 ,  0.3093084 ,   2.346154 ,       0 ,  0.1288131 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000763 ,  2021/01/21 16:03:45 ,  65159 ,        3 ,      0 ,      0 ,      25 ,  0.4561789 ,   2.653846 ,       0 ,   0.224991 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000764 ,  2021/01/21 16:04:15 ,  38749 ,        3 ,      0 ,      0 ,      25 ,  0.3846282 ,   1.923077 ,       0 ,  0.2273672 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000765 ,  2021/01/21 16:04:45 ,  54399 ,        3 ,      0 ,      0 ,      25 ,  0.6031318 ,   3.307693 ,       0 ,  0.3604211 ,        1.5 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000766 ,  2021/01/21 16:05:15 ,  21735 ,        3 ,      0 ,      0 ,      25 ,   1.159531 ,   8.961539 ,       0 ,  0.4248932 ,   4.884615 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000767 ,  2021/01/21 16:05:45 ,  55785 ,        3 ,      0 ,      0 ,      25 ,    2.62056 ,   14.15385 ,       0 ,  0.5489464 ,   4.461539 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000768 ,  2021/01/21 16:06:15 ,  33722 ,        3 ,      0 ,      0 ,      25 ,   2.526319 ,   16.23077 ,       0 ,  0.6034577 ,   3.846154 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000769 ,  2021/01/21 16:06:45 ,  62199 ,        3 ,      0 ,      0 ,      25 ,   2.062212 ,   11.88462 ,       0 ,  0.3668718 ,   1.923077 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000770 ,  2021/01/21 16:07:15 ,  57211 ,        3 ,      0 ,      0 ,      25 ,   1.416972 ,    7.73077 ,       0 ,  0.4481887 ,   1.653846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000771 ,  2021/01/21 16:07:45 ,  47529 ,        3 ,      0 ,      0 ,      25 ,   1.253029 ,   5.576923 ,       0 ,  0.3697866 ,   1.923077 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000772 ,  2021/01/21 16:08:15 ,  44998 ,        3 ,      0 ,      0 ,      25 ,   1.245353 ,   6.076923 ,       0 ,  0.4524553 ,   1.730769 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000773 ,  2021/01/21 16:08:45 ,  47386 ,        3 ,      0 ,      0 ,      25 ,    1.14682 ,   6.153846 ,       0 ,  0.3431783 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000774 ,  2021/01/21 16:09:15 ,  53155 ,        3 ,      0 ,      0 ,      25 ,  0.9721215 ,   6.115385 ,       0 ,  0.3458332 ,   1.538462 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000775 ,  2021/01/21 16:09:45 ,   9080 ,        3 ,      0 ,      0 ,      25 ,  0.7885462 ,   3.846154 ,       0 ,  0.2964533 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000776 ,  2021/01/21 16:10:15 ,  61939 ,        3 ,      0 ,      0 ,      25 ,  0.7679175 ,   3.846154 ,       0 ,  0.3309462 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000777 ,  2021/01/21 16:10:45 ,  25710 ,        3 ,      0 ,      0 ,      25 ,   0.788527 ,   4.192308 ,       0 ,  0.3504205 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000778 ,  2021/01/21 16:11:15 ,  58028 ,        3 ,      0 ,      0 ,      25 ,  0.7415128 ,   3.423077 ,       0 ,  0.2986271 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000779 ,  2021/01/21 16:11:45 ,  62642 ,        3 ,      0 ,      0 ,      25 ,  0.7453017 ,   3.615385 ,       0 ,  0.3570545 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000780 ,  2021/01/21 16:12:15 ,  38746 ,        3 ,      0 ,      0 ,      25 ,  0.6971955 ,   3.269231 ,       0 ,  0.3269988 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000781 ,  2021/01/21 16:12:45 ,   7376 ,        3 ,      0 ,      0 ,      25 ,  0.7448844 ,   3.115385 ,       0 ,  0.4012268 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000782 ,  2021/01/21 16:13:15 ,  31362 ,        3 ,      0 ,      0 ,      25 ,  0.8170968 ,   3.230769 ,       0 ,  0.4859473 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000783 ,  2021/01/21 16:13:45 ,  12080 ,        3 ,      0 ,      0 ,      25 ,  0.3355664 ,   2.384615 ,       0 ,   0.175516 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000784 ,  2021/01/21 16:14:15 ,  11074 ,        3 ,      0 ,      0 ,      25 ,  0.2993272 ,          0 ,       0 ,  0.2576025 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000785 ,  2021/01/21 16:14:45 ,  43690 ,        3 ,      0 ,      0 ,      25 ,  0.3012915 ,          0 ,       0 ,  0.2663318 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000786 ,  2021/01/21 16:15:15 ,  29700 ,        3 ,      0 ,      0 ,      25 ,  0.2980923 ,          0 ,       0 ,  0.2659639 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000787 ,  2021/01/21 16:15:45 ,  48902 ,        3 ,      0 ,      0 ,      25 ,  0.2959422 ,          0 ,       0 ,  0.2747015 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000788 ,  2021/01/21 16:16:15 ,   6699 ,        3 ,      0 ,      0 ,      25 ,   0.300672 ,          0 ,       0 ,  0.2619997 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000789 ,  2021/01/21 16:16:45 ,  39616 ,        3 ,      0 ,      0 ,      25 ,  0.3018852 ,          0 ,       0 ,   0.264132 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000790 ,  2021/01/21 16:17:15 ,    395 ,        3 ,      0 ,      0 ,      25 ,  0.3049495 ,          0 ,       0 ,   0.262185 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000791 ,  2021/01/21 16:17:45 ,  16764 ,        3 ,      0 ,      0 ,      25 ,    0.31005 ,          0 ,       0 ,  0.2607262 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000792 ,  2021/01/21 16:18:15 ,  63211 ,        3 ,      0 ,      0 ,      25 ,  0.3057578 ,          0 ,       0 ,  0.2580233 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
