File Created by: PDT Download Downhole Data
Version: 1.234
Tool Name: PowerMaster
Tool Serial Number: 14
PC Download Start Date and Time: 1/29/2021 at  3:24:16
Date and Time on the tool: 1/29/2021 at  3:24:16
#Recorded ,            Date-Time ,    CRC , objectId ,  jobID , runNum , dataLen ,     XYVibe ,     XYPeak , XYShock ,       ZVib ,      ZPeak , ZShock , ZVibeFlg , ZShkFlg , XYVibeFlg , XYShkFlg , PackedVib , 
000000992 ,  2021/01/28 19:25:38 ,    522 ,        3 ,      0 ,      0 ,      25 ,    1.19707 ,    6.23077 ,       0 ,   1.044798 ,   2.846154 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000993 ,  2021/01/28 19:26:08 ,  12579 ,        3 ,      0 ,      0 ,      25 ,   1.220024 ,   6.576923 ,       0 ,   1.037707 ,   2.576923 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000994 ,  2021/01/28 19:26:38 ,  33689 ,        3 ,      0 ,      0 ,      25 ,    1.19681 ,   6.115385 ,       0 ,   1.043074 ,   2.653846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000995 ,  2021/01/28 19:27:08 ,  55784 ,        3 ,      0 ,      0 ,      25 ,    1.17967 ,   8.038462 ,       0 ,   1.034003 ,   2.538462 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000996 ,  2021/01/28 19:27:38 ,  54545 ,        3 ,      0 ,      0 ,      25 ,   1.183919 ,        7.5 ,       0 ,   1.041786 ,   2.461539 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000997 ,  2021/01/28 19:28:08 ,  31941 ,        3 ,      0 ,      0 ,      25 ,   1.197901 ,   6.192308 ,       0 ,    1.04591 ,        2.5 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000998 ,  2021/01/28 19:28:38 ,  32387 ,        3 ,      0 ,      0 ,      25 ,    1.17816 ,   7.076923 ,       0 ,   1.042508 ,   2.346154 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000999 ,  2021/01/28 19:29:08 ,  12381 ,        3 ,      0 ,      0 ,      25 ,   1.159955 ,   7.923077 ,       0 ,   1.043286 ,   2.884615 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001000 ,  2021/01/28 19:29:38 ,  14810 ,        3 ,      0 ,      0 ,      25 ,   1.158004 ,   5.846154 ,       0 ,   1.046565 ,   2.384615 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001001 ,  2021/01/28 19:30:08 ,  35397 ,        3 ,      0 ,      0 ,      25 ,   1.151629 ,   5.846154 ,       0 ,   1.042118 ,   2.538462 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001002 ,  2021/01/28 19:30:38 ,  27791 ,        3 ,      0 ,      0 ,      25 ,   1.142447 ,   6.807693 ,       0 ,   1.043155 ,   2.192308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001003 ,  2021/01/28 19:31:08 ,  35779 ,        3 ,      0 ,      0 ,      25 ,    1.14061 ,   6.653846 ,       0 ,   1.042328 ,   2.538462 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001004 ,  2021/01/28 19:31:38 ,  24253 ,        3 ,      0 ,      0 ,      25 ,   1.136728 ,   5.384615 ,       0 ,   1.035625 ,   2.384615 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001005 ,  2021/01/28 19:32:08 ,  49405 ,        3 ,      0 ,      0 ,      25 ,    1.13055 ,   6.192308 ,       0 ,    1.04261 ,   2.346154 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001006 ,  2021/01/28 19:32:38 ,  50511 ,        3 ,      0 ,      0 ,      25 ,   1.142312 ,   6.692308 ,       0 ,   1.042625 ,   2.269231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001007 ,  2021/01/28 19:33:08 ,  43913 ,        3 ,      0 ,      0 ,      25 ,   1.154811 ,    7.23077 ,       0 ,   1.040916 ,   2.461539 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001008 ,  2021/01/28 19:33:38 ,  36028 ,        3 ,      0 ,      0 ,      25 ,   1.160877 ,   6.961539 ,       0 ,   1.042337 ,   2.423077 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001009 ,  2021/01/28 19:34:08 ,  62531 ,        3 ,      0 ,      0 ,      25 ,   1.145752 ,   10.03846 ,       0 ,   1.041783 ,   2.461539 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001010 ,  2021/01/28 19:34:38 ,  23860 ,        3 ,      0 ,      0 ,      25 ,   1.079175 ,    6.73077 ,       0 ,   1.042343 ,   2.461539 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001011 ,  2021/01/28 19:35:08 ,  11585 ,        3 ,      0 ,      0 ,      25 ,  0.9955707 ,   2.269231 ,       0 ,   1.035748 ,   2.269231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001012 ,  2021/01/28 19:35:38 ,  30461 ,        3 ,      0 ,      0 ,      25 ,  0.9951372 ,   1.884615 ,       0 ,   1.038208 ,   1.961539 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001013 ,  2021/01/28 19:36:08 ,  48094 ,        3 ,      0 ,      0 ,      25 ,   0.999728 ,          2 ,       0 ,   1.028151 ,   2.615385 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001014 ,  2021/01/28 19:36:38 ,  20226 ,        3 ,      0 ,      0 ,      25 ,  0.9910788 ,   2.653846 ,       0 ,   1.037631 ,   2.076923 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001015 ,  2021/01/28 19:37:08 ,  25590 ,        3 ,      0 ,      0 ,      25 ,  0.9854662 ,   1.538462 ,       0 ,   1.042141 ,   2.153846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001016 ,  2021/01/28 19:37:38 ,  60060 ,        3 ,      0 ,      0 ,      25 ,  0.9958972 ,   2.038462 ,       0 ,   1.032243 ,   2.269231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001017 ,  2021/01/28 19:38:08 ,  42932 ,        3 ,      0 ,      0 ,      25 ,  0.9882907 ,   1.769231 ,       0 ,    1.03783 ,   1.769231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001018 ,  2021/01/28 19:38:38 ,  39506 ,        3 ,      0 ,      0 ,      25 ,        NaN ,        NaN ,   65535 ,        NaN ,        NaN ,  65535 ,      255 ,     255 ,       255 ,      255 ,       255 , 
000001019 ,  2021/01/28 19:39:08 ,  35922 ,        3 ,      0 ,      0 ,      25 ,  0.9883012 ,   2.269231 ,       0 ,   1.036429 ,   2.153846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001020 ,  2021/01/28 19:39:38 ,  37947 ,        3 ,      0 ,      0 ,      25 ,  0.9852653 ,   1.692308 ,       0 ,   1.037911 ,   2.653846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001021 ,  2021/01/28 19:40:08 ,  38620 ,        3 ,      0 ,      0 ,      25 ,  0.9851824 ,   2.076923 ,       0 ,   1.036987 ,   2.115385 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001022 ,  2021/01/28 19:40:38 ,  54139 ,        3 ,      0 ,      0 ,      25 ,  0.9923426 ,   1.769231 ,       0 ,   1.031176 ,   2.269231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001023 ,  2021/01/28 19:41:08 ,  12114 ,        3 ,      0 ,      0 ,      25 ,   0.990418 ,        1.5 ,       0 ,   1.032262 ,   2.269231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001024 ,  2021/01/28 19:41:38 ,  50531 ,        3 ,      0 ,      0 ,      25 ,   0.991911 ,          0 ,       0 ,   1.027865 ,          2 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001025 ,  2021/01/28 19:42:08 ,  32786 ,        3 ,      0 ,      0 ,      25 ,  0.9894434 ,   2.038462 ,       0 ,   1.036505 ,   2.807693 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001026 ,  2021/01/28 19:42:38 ,  45637 ,        3 ,      0 ,      0 ,      25 ,  0.9913028 ,   1.730769 ,       0 ,   1.031421 ,   2.923077 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001027 ,  2021/01/28 19:43:08 ,  57475 ,        3 ,      0 ,      0 ,      25 ,   0.990694 ,   2.076923 ,       0 ,   1.033386 ,        1.5 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001028 ,  2021/01/28 19:43:38 ,  60230 ,        3 ,      0 ,      0 ,      25 ,  0.9870068 ,   1.538462 ,       0 ,   1.034693 ,   2.615385 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001029 ,  2021/01/28 19:44:08 ,   2000 ,        3 ,      0 ,      0 ,      25 ,  0.9958177 ,   1.538462 ,       0 ,   1.029499 ,   2.153846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001030 ,  2021/01/28 19:44:38 ,  40735 ,        3 ,      0 ,      0 ,      25 ,  0.9928523 ,   4.923077 ,       0 ,   1.035025 ,   5.346154 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001031 ,  2021/01/28 19:45:08 ,  60758 ,        3 ,      0 ,      0 ,      25 ,  0.9907021 ,   1.576923 ,       0 ,   1.034099 ,   2.576923 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001032 ,  2021/01/28 19:45:38 ,  38982 ,        3 ,      0 ,      0 ,      25 ,  0.9871163 ,   2.615385 ,       0 ,   1.034642 ,   2.884615 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001033 ,  2021/01/28 19:46:08 ,  43131 ,        3 ,      0 ,      0 ,      25 ,  0.9859795 ,          0 ,       0 ,   1.038338 ,   1.846154 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001034 ,  2021/01/28 19:46:38 ,  45954 ,        3 ,      0 ,      0 ,      25 ,  0.9856106 ,          0 ,       0 ,   1.039454 ,   2.730769 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001035 ,  2021/01/28 19:47:08 ,   7312 ,        3 ,      0 ,      0 ,      25 ,  0.9989724 ,   2.384615 ,       0 ,    1.03135 ,   2.115385 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001036 ,  2021/01/28 19:47:38 ,  65039 ,        3 ,      0 ,      0 ,      25 ,  0.9866239 ,   1.538462 ,       0 ,   1.035788 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001037 ,  2021/01/28 19:48:08 ,   7544 ,        3 ,      0 ,      0 ,      25 ,  0.9870623 ,   1.538462 ,       0 ,   1.039336 ,   1.692308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001038 ,  2021/01/28 19:48:38 ,  23670 ,        3 ,      0 ,      0 ,      25 ,  0.9900339 ,   1.615385 ,       0 ,   1.034078 ,   2.576923 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001039 ,  2021/01/28 19:49:08 ,  52378 ,        3 ,      0 ,      0 ,      25 ,  0.9873191 ,        1.5 ,       0 ,    1.03407 ,   2.269231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001040 ,  2021/01/28 19:49:38 ,  49120 ,        3 ,      0 ,      0 ,      25 ,  0.9858425 ,   1.653846 ,       0 ,   1.037254 ,   2.230769 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001041 ,  2021/01/28 19:50:08 ,  26774 ,        3 ,      0 ,      0 ,      25 ,  0.9877375 ,   1.615385 ,       0 ,   1.038098 ,   2.269231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001042 ,  2021/01/28 19:50:38 ,  24908 ,        3 ,      0 ,      0 ,      25 ,  0.9817013 ,          2 ,       0 ,   1.043727 ,   2.115385 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001043 ,  2021/01/28 19:51:08 ,  12840 ,        3 ,      0 ,      0 ,      25 ,  0.9909478 ,          0 ,       0 ,    1.03429 ,   1.923077 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001044 ,  2021/01/28 19:51:38 ,  65191 ,        3 ,      0 ,      0 ,      25 ,  0.9924129 ,   2.307692 ,       0 ,   1.034845 ,          2 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001045 ,  2021/01/28 19:52:08 ,  13763 ,        3 ,      0 ,      0 ,      25 ,  0.9815482 ,   2.038462 ,       0 ,    1.04159 ,   2.307692 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001046 ,  2021/01/28 19:52:38 ,  53508 ,        3 ,      0 ,      0 ,      25 ,  0.9944817 ,   1.730769 ,       0 ,   1.035289 ,   2.384615 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001047 ,  2021/01/28 19:53:08 ,   5272 ,        3 ,      0 ,      0 ,      25 ,  0.9869367 ,   1.615385 ,       0 ,   1.035293 ,   2.269231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001048 ,  2021/01/28 19:53:38 ,   5042 ,        3 ,      0 ,      0 ,      25 ,  0.9943853 ,   1.615385 ,       0 ,   1.033868 ,   2.730769 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001049 ,  2021/01/28 19:54:08 ,  23527 ,        3 ,      0 ,      0 ,      25 ,  0.9956855 ,        1.5 ,       0 ,   1.032167 ,   2.269231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001050 ,  2021/01/28 19:54:38 ,  23059 ,        3 ,      0 ,      0 ,      25 ,   1.000236 ,        1.5 ,       0 ,   1.027419 ,   2.269231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001051 ,  2021/01/28 19:55:08 ,  11897 ,        3 ,      0 ,      0 ,      25 ,  0.9969434 ,   1.846154 ,       0 ,   1.031383 ,          2 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001052 ,  2021/01/28 19:55:38 ,  43283 ,        3 ,      0 ,      0 ,      25 ,  0.9981816 ,   1.846154 ,       0 ,   1.031367 ,   1.846154 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001053 ,  2021/01/28 19:56:08 ,   2083 ,        3 ,      0 ,      0 ,      25 ,   1.002595 ,   1.576923 ,       0 ,    1.02477 ,   1.884615 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001054 ,  2021/01/28 19:56:38 ,  25515 ,        3 ,      0 ,      0 ,      25 ,   1.002941 ,   1.923077 ,       0 ,   1.030364 ,   2.115385 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001055 ,  2021/01/28 19:57:08 ,  28891 ,        3 ,      0 ,      0 ,      25 ,  0.9983293 ,   1.961539 ,       0 ,   1.030324 ,   1.653846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001056 ,  2021/01/28 19:57:38 ,  10749 ,        3 ,      0 ,      0 ,      25 ,  0.9964896 ,          2 ,       0 ,   1.032251 ,   1.653846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001057 ,  2021/01/28 19:58:08 ,  13922 ,        3 ,      0 ,      0 ,      25 ,  0.9943608 ,   2.576923 ,       0 ,   1.033031 ,   1.923077 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001058 ,  2021/01/28 19:58:38 ,  54247 ,        3 ,      0 ,      0 ,      25 ,   1.005095 ,   2.192308 ,       0 ,   1.022782 ,   2.192308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001059 ,  2021/01/28 19:59:08 ,   7462 ,        3 ,      0 ,      0 ,      25 ,    1.00166 ,   1.576923 ,       0 ,   1.025966 ,   2.115385 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001060 ,  2021/01/28 19:59:38 ,   7269 ,        3 ,      0 ,      0 ,      25 ,   1.006663 ,   1.653846 ,       0 ,   1.021964 ,   2.230769 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001061 ,  2021/01/28 20:00:08 ,  26396 ,        3 ,      0 ,      0 ,      25 ,   1.000652 ,   2.153846 ,       0 ,   1.026669 ,   1.692308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001062 ,  2021/01/28 20:00:38 ,  39217 ,        3 ,      0 ,      0 ,      25 ,   1.003344 ,   1.576923 ,       0 ,   1.021884 ,   1.807692 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001063 ,  2021/01/28 20:01:08 ,  38568 ,        3 ,      0 ,      0 ,      25 ,   1.006325 ,   1.846154 ,       0 ,   1.021967 ,   2.269231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001064 ,  2021/01/28 20:01:38 ,   7974 ,        3 ,      0 ,      0 ,      25 ,  0.9952433 ,   2.115385 ,       0 ,    1.03172 ,   2.307692 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001065 ,  2021/01/28 20:02:08 ,   5347 ,        3 ,      0 ,      0 ,      25 ,   0.998357 ,          2 ,       0 ,   1.027904 ,        2.5 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001066 ,  2021/01/28 20:02:38 ,  49563 ,        3 ,      0 ,      0 ,      25 ,    1.00244 ,   2.038462 ,       0 ,   1.021057 ,   2.269231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001067 ,  2021/01/28 20:03:08 ,  57347 ,        3 ,      0 ,      0 ,      25 ,  0.9960203 ,   1.692308 ,       0 ,   1.030199 ,   2.307692 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001068 ,  2021/01/28 20:03:38 ,  34372 ,        3 ,      0 ,      0 ,      25 ,   1.004123 ,   2.076923 ,       0 ,   1.027933 ,   2.038462 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001069 ,  2021/01/28 20:04:08 ,  48109 ,        3 ,      0 ,      0 ,      25 ,   1.002379 ,   2.153846 ,       0 ,   1.026257 ,   2.576923 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001070 ,  2021/01/28 20:04:38 ,  60631 ,        3 ,      0 ,      0 ,      25 ,  0.9970371 ,   1.923077 ,       0 ,   1.028708 ,   2.461539 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001071 ,  2021/01/28 20:05:08 ,  56909 ,        3 ,      0 ,      0 ,      25 ,   1.002538 ,   2.538462 ,       0 ,   1.024149 ,   1.923077 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001072 ,  2021/01/28 20:05:38 ,  51126 ,        3 ,      0 ,      0 ,      25 ,    1.00048 ,   1.538462 ,       0 ,   1.028578 ,   2.269231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001073 ,  2021/01/28 20:06:08 ,  53526 ,        3 ,      0 ,      0 ,      25 ,   1.002416 ,   1.576923 ,       0 ,   1.028756 ,   2.076923 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001074 ,  2021/01/28 20:06:38 ,  51175 ,        3 ,      0 ,      0 ,      25 ,   1.003428 ,   1.653846 ,       0 ,   1.026333 ,   2.423077 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001075 ,  2021/01/28 20:07:08 ,  13041 ,        3 ,      0 ,      0 ,      25 ,   1.002738 ,   1.884615 ,       0 ,   1.024135 ,   2.115385 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001076 ,  2021/01/28 20:07:38 ,  45156 ,        3 ,      0 ,      0 ,      25 ,   0.994178 ,   1.807692 ,       0 ,   1.029403 ,   1.769231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001077 ,  2021/01/28 20:08:08 ,  33904 ,        3 ,      0 ,      0 ,      25 ,   1.002503 ,          2 ,       0 ,   1.024976 ,   2.192308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001078 ,  2021/01/28 20:08:38 ,  46006 ,        3 ,      0 ,      0 ,      25 ,   1.003135 ,        1.5 ,       0 ,   1.027712 ,   2.307692 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001079 ,  2021/01/28 20:09:08 ,  12615 ,        3 ,      0 ,      0 ,      25 ,   1.002805 ,   2.230769 ,       0 ,   1.030961 ,   2.269231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001080 ,  2021/01/28 20:09:38 ,   7459 ,        3 ,      0 ,      0 ,      25 ,  0.9975885 ,   2.230769 ,       0 ,   1.035337 ,   1.961539 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001081 ,  2021/01/28 20:10:08 ,   5559 ,        3 ,      0 ,      0 ,      25 ,  0.9989406 ,   1.576923 ,       0 ,   1.034054 ,   2.692308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001082 ,  2021/01/28 20:10:38 ,  27140 ,        3 ,      0 ,      0 ,      25 ,   1.004796 ,   2.192308 ,       0 ,   1.028589 ,   2.192308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001083 ,  2021/01/28 20:11:08 ,  43506 ,        3 ,      0 ,      0 ,      25 ,    1.00261 ,   1.538462 ,       0 ,   1.030497 ,   1.615385 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001084 ,  2021/01/28 20:11:38 ,  38555 ,        3 ,      0 ,      0 ,      25 ,   1.001204 ,   2.192308 ,       0 ,   1.030697 ,   1.615385 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001085 ,  2021/01/28 20:12:08 ,  22015 ,        3 ,      0 ,      0 ,      25 ,     1.0007 ,   1.846154 ,       0 ,   1.033818 ,   1.961539 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001086 ,  2021/01/28 20:12:38 ,    407 ,        3 ,      0 ,      0 ,      25 ,  0.9975425 ,   1.615385 ,       0 ,   1.035935 ,   1.846154 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001087 ,  2021/01/28 20:13:08 ,  18613 ,        3 ,      0 ,      0 ,      25 ,    1.00601 ,   1.923077 ,       0 ,   1.029434 ,   2.230769 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001088 ,  2021/01/28 20:13:38 ,  40947 ,        3 ,      0 ,      0 ,      25 ,   1.004422 ,   1.961539 ,       0 ,   1.029074 ,        2.5 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001089 ,  2021/01/28 20:14:08 ,  30410 ,        3 ,      0 ,      0 ,      25 ,  0.9992071 ,        1.5 ,       0 ,   1.031323 ,   2.346154 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001090 ,  2021/01/28 20:14:38 ,  53340 ,        3 ,      0 ,      0 ,      25 ,  0.9972268 ,   2.153846 ,       0 ,   1.036715 ,   2.730769 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001091 ,  2021/01/28 20:15:08 ,  52072 ,        3 ,      0 ,      0 ,      25 ,   1.005404 ,   2.192308 ,       0 ,   1.029301 ,   2.269231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001092 ,  2021/01/28 20:15:38 ,  57097 ,        3 ,      0 ,      0 ,      25 ,  0.9977466 ,   2.038462 ,       0 ,    1.03559 ,   2.461539 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001093 ,  2021/01/28 20:16:08 ,  43547 ,        3 ,      0 ,      0 ,      25 ,   1.003134 ,   2.269231 ,       0 ,   1.031658 ,   2.230769 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001094 ,  2021/01/28 20:16:38 ,  59582 ,        3 ,      0 ,      0 ,      25 ,  0.9931618 ,        2.5 ,       0 ,   1.038667 ,   2.269231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001095 ,  2021/01/28 20:17:08 ,  39008 ,        3 ,      0 ,      0 ,      25 ,   1.000713 ,   1.615385 ,       0 ,     1.0286 ,   2.423077 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001096 ,  2021/01/28 20:17:38 ,  52646 ,        3 ,      0 ,      0 ,      25 ,   1.001837 ,   1.730769 ,       0 ,   1.032282 ,   1.961539 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001097 ,  2021/01/28 20:18:08 ,   8856 ,        3 ,      0 ,      0 ,      25 ,   1.002216 ,   1.576923 ,       0 ,   1.025865 ,   2.153846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001098 ,  2021/01/28 20:18:38 ,  17841 ,        3 ,      0 ,      0 ,      25 ,   1.003885 ,   2.076923 ,       0 ,   1.024205 ,   2.307692 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001099 ,  2021/01/28 20:19:08 ,  19239 ,        3 ,      0 ,      0 ,      25 ,   1.005691 ,   1.961539 ,       0 ,   1.028603 ,        2.5 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001100 ,  2021/01/28 20:19:38 ,   7414 ,        3 ,      0 ,      0 ,      25 ,   1.002699 ,   2.038462 ,       0 ,   1.027865 ,   2.269231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001101 ,  2021/01/28 20:20:08 ,  21037 ,        3 ,      0 ,      0 ,      25 ,   1.003971 ,   1.923077 ,       0 ,   1.027807 ,   2.269231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001102 ,  2021/01/28 20:20:38 ,  55352 ,        3 ,      0 ,      0 ,      25 ,   1.001855 ,        1.5 ,       0 ,   1.027679 ,   2.269231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001103 ,  2021/01/28 20:21:08 ,  10467 ,        3 ,      0 ,      0 ,      25 ,   1.002811 ,   2.115385 ,       0 ,   1.025921 ,   2.307692 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001104 ,  2021/01/28 20:21:38 ,  60958 ,        3 ,      0 ,      0 ,      25 ,   1.004589 ,   1.615385 ,       0 ,   1.025835 ,   1.615385 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001105 ,  2021/01/28 20:22:08 ,  21188 ,        3 ,      0 ,      0 ,      25 ,   1.005409 ,   2.115385 ,       0 ,   1.024996 ,   2.230769 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001106 ,  2021/01/28 20:22:38 ,  28466 ,        3 ,      0 ,      0 ,      25 ,  0.9976577 ,        1.5 ,       0 ,   1.031362 ,   2.115385 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001107 ,  2021/01/28 20:23:08 ,  15915 ,        3 ,      0 ,      0 ,      25 ,   1.002766 ,   2.230769 ,       0 ,      1.028 ,   2.346154 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001108 ,  2021/01/28 20:23:38 ,  56044 ,        3 ,      0 ,      0 ,      25 ,   1.003905 ,   2.384615 ,       0 ,   1.028745 ,   2.230769 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001109 ,  2021/01/28 20:24:08 ,  34722 ,        3 ,      0 ,      0 ,      25 ,   1.009296 ,   1.576923 ,       0 ,   1.026011 ,   1.692308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
